Time(ms),distanceDAM_RTState(m),RedLat(degree),RedLon(degree),RedAlt(m),RedYaw(degree),RedPitch(degree),RedRoll(degree),RedSpeedAir(km/h),RedFlyOverLoad,MissileLat(degree),MissileLon(degree),MissileAlt(m),MissileYaw(degree),MissilePitch(degree),MissileRoll(degree),MissileSpeedAir(km/h),MissileType,RedFlyOverLoadX,RedFlyOverLoadY,RedFlyOverLoadZ,distanceFF(m),AA,AA,AA,AA,RedPlatAttackAngle(degree),RedFlySideslipAng(degree),strickenFlag,damageFlag,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,synAngRat(degree/s),thetaAngRat(degree/s),phiAngRat(degree/s),synAng_Acc(degree/s^2),thetaAng_Acc(degree/s^2),phiAng_Acc(degree/s^2),PlatOverLoadX,PlatOverLoadY,PlatOverLoadZ,coeT,AA,AA,ViewValid,TrackingState,HitState,OPDrms,AA,AA,TargetLatFake(degree),TargetLonFake(degree),TargetAltFake(m),ladarType
23630,600.000,39.994604,100.000000,1000.000,348.051,9.422,-4.725,253.607,0.985,40.000000,100.000000,1000.000,180.082,-0.184,0.001,269.944,0,0.0642383,0.0131427,0.983067,0,0.0282595,0.0282595,0.0282595,0.0282595,0,0,0,0,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,-0.52602,0.333722,-0.62874,-0.025213,0.039664,-0.042276,0.0642383,0.0131427,0.983067,1,0.0282595,0.0282595,1,1,0,0.0282595,0.0282595,0.0282595,40.000000,100.000000,1000.000,1
23640,600.000,39.994604,100.000000,1000.000,348.05,9.422,-4.726,70.444,0.985,40.000000,100.000000,1000.000,180.082,-0.183,0.001,269.99,0,0.0642759,0.0131446,0.982965,0,0.0282595,0.0282595,0.0282595,0.0282595,0,0,0,0,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,-0.52602,0.333722,-0.62874,-0.025213,0.039664,-0.042276,0.0642759,0.0131446,0.982965,1,0.0282595,0.0282595,1,1,0,0.0282595,0.0282595,0.0282595,40.000000,100.000000,1000.000,1
23650,600.000,39.994604,100.000000,1000.000,348.048,9.422,-4.726,253.587,0.985,40.000000,100.000000,1000.000,180.082,-0.183,0.001,270.034,0,0.0602422,0.0131464,0.982868,0,0.0282595,0.0282595,0.0282595,0.0282595,0,0,0,0,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,-0.52602,0.333722,-0.62874,-0.025213,0.039664,-0.042276,0.0602422,0.0131464,0.982868,1,0.0282595,0.0282595,1,1,0,0.0282595,0.0282595,0.0282595,40.000000,100.000000,1000.000,1
23660,600.000,39.994604,100.000000,1000.000,348.047,9.422,-4.726,253.576,0.985,40.000000,100.000000,1000.000,180.082,-0.184,0.001,270.077,0,0.0587708,0.0131483,0.982771,0,0.0282595,0.0282595,0.0282595,0.0282595,0,0,0,0,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,-0.52602,0.333722,-0.62874,-0.025213,0.039664,-0.042276,0.0587708,0.0131483,0.982771,1,0.0282595,0.0282595,1,1,0,0.0282595,0.0282595,0.0282595,40.000000,100.000000,1000.000,1
23670,600.000,39.994604,100.000000,1000.000,348.046,9.422,-4.726,253.566,0.984,40.000000,100.000000,1000.000,180.082,-0.185,0.001,270.118,0,0.0588212,0.01315,0.982649,0,0.0282595,0.0282595,0.0282595,0.0282595,0,0,0,0,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,-0.52602,0.333722,-0.62874,-0.025213,0.039664,-0.042276,0.0588212,0.01315,0.982649,1,0.0282595,0.0282595,1,1,0,0.0282595,0.0282595,0.0282595,40.000000,100.000000,1000.000,1
23680,600.000,39.994604,100.000000,1000.000,348.044,9.422,-4.726,70.432,0.984,40.000000,100.000000,1000.000,180.082,-0.184,0.001,270.162,0,0.0588676,0.0131518,0.982535,0,0.0282595,0.0282595,0.0282595,0.0282595,0,0,0,0,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,-0.52602,0.333722,-0.62874,-0.025213,0.039664,-0.042276,0.0588676,0.0131518,0.982535,1,0.0282595,0.0282595,1,1,0,0.0282595,0.0282595,0.0282595,40.000000,100.000000,1000.000,1
23690,600.000,39.994604,100.000000,1000.000,348.043,9.422,-4.726,253.546,0.984,40.000000,100.000000,1000.000,180.083,-0.183,0.001,270.207,0,0.0589026,0.0131536,0.982446,0,0.0282595,0.0282595,0.0282595,0.0282595,0,0,0,0,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,-0.52602,0.333722,-0.62874,-0.025213,0.039664,-0.042276,0.0589026,0.0131536,0.982446,1,0.0282595,0.0282595,1,1,0,0.0282595,0.0282595,0.0282595,40.000000,100.000000,1000.000,1
23700,600.000,39.994604,100.000000,1000.000,348.041,9.422,-4.726,253.536,0.984,40.000000,100.000000,1000.000,180.083,-0.183,0.001,270.251,0,0.0589377,0.0131553,0.982357,0,0.0282595,0.0282595,0.0282595,0.0282595,0,0,0,0,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,-0.52602,0.333722,-0.62874,-0.025213,0.039664,-0.042276,0.0589377,0.0131553,0.982357,1,0.0282595,0.0282595,1,1,0,0.0282595,0.0282595,0.0282595,40.000000,100.000000,1000.000,1
23710,600.000,39.994604,100.000000,1000.000,348.04,9.422,-4.727,253.526,0.984,40.000000,100.000000,1000.000,180.083,-0.184,0.001,270.293,0,0.0603581,0.013157,0.982255,0,0.0282595,0.0282595,0.0282595,0.0282595,0,0,0,0,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,-0.52602,0.333722,-0.62874,-0.025213,0.039664,-0.042276,0.0603581,0.013157,0.982255,1,0.0282595,0.0282595,1,1,0,0.0282595,0.0282595,0.0282595,40.000000,100.000000,1000.000,1
23720,600.000,39.994604,100.000000,1000.000,348.038,9.422,-4.727,70.421,0.984,40.000000,100.000000,1000.000,180.083,-0.184,0.001,270.335,0,0.0617866,0.0131587,0.982152,0,0.0282595,0.0282595,0.0282595,0.0282595,0,0,0,0,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,-0.52602,0.333722,-0.62874,-0.025213,0.039664,-0.042276,0.0617866,0.0131587,0.982152,1,0.0282595,0.0282595,1,1,0,0.0282595,0.0282595,0.0282595,40.000000,100.000000,1000.000,1
23730,600.000,39.994604,100.000000,1000.000,348.037,9.422,-4.727,253.506,0.984,40.000000,100.000000,1000.000,180.083,-0.183,0.001,270.38,0,0.0632145,0.0131604,0.982067,0,0.0282595,0.0282595,0.0282595,0.0282595,0,0,0,0,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,-0.52602,0.333722,-0.62874,-0.025213,0.039664,-0.042276,0.0632145,0.0131604,0.982067,1,0.0282595,0.0282595,1,1,0,0.0282595,0.0282595,0.0282595,40.000000,100.000000,1000.000,1
23740,600.000,39.994604,100.000000,1000.000,348.035,9.422,-4.727,253.497,0.984,40.000000,100.000000,1000.000,180.083,-0.182,0.001,270.424,0,0.0643049,0.0131621,0.981987,0,0.0282595,0.0282595,0.0282595,0.0282595,0,0,0,0,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,-0.52602,0.333722,-0.62874,-0.025213,0.039664,-0.042276,0.0643049,0.0131621,0.981987,1,0.0282595,0.0282595,1,1,0,0.0282595,0.0282595,0.0282595,40.000000,100.000000,1000.000,1
23750,600.000,39.994604,100.000000,1000.000,348.034,9.422,-4.727,253.487,0.984,40.000000,100.000000,1000.000,180.083,-0.183,0.001,270.468,0,0.0628249,0.0131638,0.9819,0,0.0282595,0.0282595,0.0282595,0.0282595,0,0,0,0,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,-0.52602,0.333722,-0.62874,-0.025213,0.039664,-0.042276,0.0628249,0.0131638,0.9819,1,0.0282595,0.0282595,1,1,0,0.0282595,0.0282595,0.0282595,40.000000,100.000000,1000.000,1
23760,600.000,39.994604,100.000000,1000.000,348.033,9.422,-4.727,70.41,0.984,40.000000,100.000000,1000.000,180.083,-0.184,0.001,270.509,0,0.0628624,0.0131654,0.981809,0,0.0282595,0.0282595,0.0282595,0.0282595,0,0,0,0,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,-0.52602,0.333722,-0.62874,-0.025213,0.039664,-0.042276,0.0628624,0.0131654,0.981809,1,0.0282595,0.0282595,1,1,0,0.0282595,0.0282595,0.0282595,40.000000,100.000000,1000.000,1
23770,600.000,39.994604,100.000000,1000.000,348.031,9.422,-4.727,253.467,0.984,40.000000,100.000000,1000.000,180.083,-0.184,0,270.552,0,0.0629039,0.013167,0.981709,0,0.0282595,0.0282595,0.0282595,0.0282595,0,0,0,0,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,-0.52602,0.333722,-0.62874,-0.025213,0.039664,-0.042276,0.0629039,0.013167,0.981709,1,0.0282595,0.0282595,1,1,0,0.0282595,0.0282595,0.0282595,40.000000,100.000000,1000.000,1
23780,600.000,39.994604,100.000000,1000.000,348.03,9.422,-4.727,253.457,0.984,40.000000,100.000000,1000.000,180.083,-0.183,0,270.598,0,0.0629413,0.0131686,0.981619,0,0.0282595,0.0282595,0.0282595,0.0282595,0,0,0,0,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,-0.52602,0.333722,-0.62874,-0.025213,0.039664,-0.042276,0.0629413,0.0131686,0.981619,1,0.0282595,0.0282595,1,1,0,0.0282595,0.0282595,0.0282595,40.000000,100.000000,1000.000,1
23790,600.000,39.994604,100.000000,1000.000,348.028,9.422,-4.728,253.447,0.984,40.000000,100.000000,1000.000,180.083,-0.183,0,270.642,0,0.0629755,0.0131701,0.981535,0,0.0282595,0.0282595,0.0282595,0.0282595,0,0,0,0,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,-0.52602,0.333722,-0.62874,-0.025213,0.039664,-0.042276,0.0629755,0.0131701,0.981535,1,0.0282595,0.0282595,1,1,0,0.0282595,0.0282595,0.0282595,40.000000,100.000000,1000.000,1
23800,600.000,39.994604,100.000000,1000.000,348.027,9.422,-4.728,70.399,0.983,40.000000,100.000000,1000.000,180.083,-0.185,0,270.684,0,0.0591582,0.0131717,0.981449,0,0.0282595,0.0282595,0.0282595,0.0282595,0,0,0,0,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,0.0282595,-0.52602,0.333722,-0.62874,-0.025213,0.039664,-0.042276,0.0591582,0.0131717,0.981449,1,0.0282595,0.0282595,1,1,0,0.0282595,0.0282595,0.0282595,40.000000,100.000000,1000.000,1
23810,600.000,39.994604,100.000000,1000.000,348.025,9.422,-4.728,253.427,0.983,40.000000,100.000000,1000.000,180.083,-0.186,0,270.725,0,0.0584324,0.0131732,0.981358,0,0.0282712,0.0282712,0.0282712,0.0282712,0,0,0,0,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,-0.532581,0.340712,-0.638615,-0.032805,0.034948,-0.049376,0.0584324,0.0131732,0.981358,1,0.0282712,0.0282712,1,1,0,0.0282712,0.0282712,0.0282712,40.000000,100.000000,1000.000,1
23820,600.000,39.994604,100.000000,1000.000,348.024,9.423,-4.728,253.417,0.983,40.000000,100.000000,1000.000,180.083,-0.184,0,270.769,0,0.0584821,0.0131746,0.981248,0,0.0282712,0.0282712,0.0282712,0.0282712,0,0,0,0,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,-0.532581,0.340712,-0.638615,-0.032805,0.034948,-0.049376,0.0584821,0.0131746,0.981248,1,0.0282712,0.0282712,1,1,0,0.0282712,0.0282712,0.0282712,40.000000,100.000000,1000.000,1
23830,600.000,39.994604,100.000000,1000.000,348.022,9.423,-4.728,253.406,0.983,40.000000,100.000000,1000.000,180.083,-0.183,0,270.814,0,0.0585249,0.0131761,0.981152,0,0.0282712,0.0282712,0.0282712,0.0282712,0,0,0,0,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,-0.532581,0.340712,-0.638615,-0.032805,0.034948,-0.049376,0.0585249,0.0131761,0.981152,1,0.0282712,0.0282712,1,1,0,0.0282712,0.0282712,0.0282712,40.000000,100.000000,1000.000,1
23840,600.000,39.994604,100.000000,1000.000,348.021,9.423,-4.728,70.388,0.983,40.000000,100.000000,1000.000,180.083,-0.183,0,270.858,0,0.0585593,0.0131776,0.981075,0,0.0282712,0.0282712,0.0282712,0.0282712,0,0,0,0,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,-0.532581,0.340712,-0.638615,-0.032805,0.034948,-0.049376,0.0585593,0.0131776,0.981075,1,0.0282712,0.0282712,1,1,0,0.0282712,0.0282712,0.0282712,40.000000,100.000000,1000.000,1
23850,600.000,39.994604,100.000000,1000.000,348.02,9.423,-4.728,253.386,0.983,40.000000,100.000000,1000.000,180.083,-0.184,0,270.9,0,0.0599674,0.013179,0.980993,0,0.0282712,0.0282712,0.0282712,0.0282712,0,0,0,0,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,-0.532581,0.340712,-0.638615,-0.032805,0.034948,-0.049376,0.0599674,0.013179,0.980993,1,0.0282712,0.0282712,1,1,0,0.0282712,0.0282712,0.0282712,40.000000,100.000000,1000.000,1
23860,600.000,39.994604,100.000000,1000.000,348.018,9.423,-4.728,253.376,0.983,40.000000,100.000000,1000.000,180.083,-0.184,0,270.942,0,0.061131,0.0131805,0.980901,0,0.0282712,0.0282712,0.0282712,0.0282712,0,0,0,0,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,-0.532581,0.340712,-0.638615,-0.032805,0.034948,-0.049376,0.061131,0.0131805,0.980901,1,0.0282712,0.0282712,1,1,0,0.0282712,0.0282712,0.0282712,40.000000,100.000000,1000.000,1
23870,600.000,39.994604,100.000000,1000.000,348.017,9.423,-4.728,253.366,0.983,40.000000,100.000000,1000.000,180.083,-0.183,0,270.987,0,0.0614363,0.0131819,0.980819,0,0.0282712,0.0282712,0.0282712,0.0282712,0,0,0,0,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,-0.532581,0.340712,-0.638615,-0.032805,0.034948,-0.049376,0.0614363,0.0131819,0.980819,1,0.0282712,0.0282712,1,1,0,0.0282712,0.0282712,0.0282712,40.000000,100.000000,1000.000,1
23880,600.000,39.994604,100.000000,1000.000,348.015,9.423,-4.728,70.377,0.983,40.000000,100.000000,1000.000,180.083,-0.182,0,271.03,0,0.0614688,0.0131833,0.980746,0,0.0282712,0.0282712,0.0282712,0.0282712,0,0,0,0,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,-0.532581,0.340712,-0.638615,-0.032805,0.034948,-0.049376,0.0614688,0.0131833,0.980746,1,0.0282712,0.0282712,1,1,0,0.0282712,0.0282712,0.0282712,40.000000,100.000000,1000.000,1
23890,600.000,39.994604,100.000000,1000.000,348.014,9.423,-4.729,253.346,0.983,40.000000,100.000000,1000.000,180.083,-0.183,0,271.074,0,0.0596622,0.0131847,0.980665,0,0.0282712,0.0282712,0.0282712,0.0282712,0,0,0,0,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,-0.532581,0.340712,-0.638615,-0.032805,0.034948,-0.049376,0.0596622,0.0131847,0.980665,1,0.0282712,0.0282712,1,1,0,0.0282712,0.0282712,0.0282712,40.000000,100.000000,1000.000,1
23900,600.000,39.994604,100.000000,1000.000,348.012,9.423,-4.729,253.336,0.982,40.000000,100.000000,1000.000,180.083,-0.184,0,271.116,0,0.0597035,0.013186,0.980577,0,0.0282712,0.0282712,0.0282712,0.0282712,0,0,0,0,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,-0.532581,0.340712,-0.638615,-0.032805,0.034948,-0.049376,0.0597035,0.013186,0.980577,1,0.0282712,0.0282712,1,1,0,0.0282712,0.0282712,0.0282712,40.000000,100.000000,1000.000,1
23910,600.000,39.994604,100.000000,1000.000,348.011,9.423,-4.729,253.326,0.982,40.000000,100.000000,1000.000,180.084,-0.185,0,271.158,0,0.0597475,0.0131873,0.980484,0,0.0282712,0.0282712,0.0282712,0.0282712,0,0,0,0,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,-0.532581,0.340712,-0.638615,-0.032805,0.034948,-0.049376,0.0597475,0.0131873,0.980484,1,0.0282712,0.0282712,1,1,0,0.0282712,0.0282712,0.0282712,40.000000,100.000000,1000.000,1
23920,600.000,39.994604,100.000000,1000.000,348.009,9.423,-4.729,70.365,0.982,40.000000,100.000000,1000.000,180.084,-0.184,0,271.203,0,0.0597855,0.0131887,0.980403,0,0.0282712,0.0282712,0.0282712,0.0282712,0,0,0,0,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,-0.532581,0.340712,-0.638615,-0.032805,0.034948,-0.049376,0.0597855,0.0131887,0.980403,1,0.0282712,0.0282712,1,1,0,0.0282712,0.0282712,0.0282712,40.000000,100.000000,1000.000,1
23930,600.000,39.994604,100.000000,1000.000,348.008,9.423,-4.729,253.306,0.982,40.000000,100.000000,1000.000,180.084,-0.184,0,271.247,0,0.0598209,0.01319,0.980328,0,0.0282712,0.0282712,0.0282712,0.0282712,0,0,0,0,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,-0.532581,0.340712,-0.638615,-0.032805,0.034948,-0.049376,0.0598209,0.01319,0.980328,1,0.0282712,0.0282712,1,1,0,0.0282712,0.0282712,0.0282712,40.000000,100.000000,1000.000,1
23940,600.000,39.994604,100.000000,1000.000,348.006,9.423,-4.729,253.296,0.982,40.000000,100.000000,1000.000,180.084,-0.186,0,271.29,0,0.0612342,0.0131913,0.980248,0,0.0282712,0.0282712,0.0282712,0.0282712,0,0,0,0,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,-0.532581,0.340712,-0.638615,-0.032805,0.034948,-0.049376,0.0612342,0.0131913,0.980248,1,0.0282712,0.0282712,1,1,0,0.0282712,0.0282712,0.0282712,40.000000,100.000000,1000.000,1
23950,600.000,39.994604,100.000000,1000.000,348.005,9.423,-4.729,253.286,0.982,40.000000,100.000000,1000.000,180.084,-0.187,0,271.331,0,0.0625832,0.0131926,0.980165,0,0.0282712,0.0282712,0.0282712,0.0282712,0,0,0,0,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,-0.532581,0.340712,-0.638615,-0.032805,0.034948,-0.049376,0.0625832,0.0131926,0.980165,1,0.0282712,0.0282712,1,1,0,0.0282712,0.0282712,0.0282712,40.000000,100.000000,1000.000,1
23960,600.000,39.994604,100.000000,1000.000,348.004,9.423,-4.729,70.355,0.982,40.000000,100.000000,1000.000,180.084,-0.186,0,271.375,0,0.063596,0.0131938,0.980092,0,0.0282712,0.0282712,0.0282712,0.0282712,0,0,0,0,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,-0.532581,0.340712,-0.638615,-0.032805,0.034948,-0.049376,0.063596,0.0131938,0.980092,1,0.0282712,0.0282712,1,1,0,0.0282712,0.0282712,0.0282712,40.000000,100.000000,1000.000,1
23970,600.000,39.994604,100.000000,1000.000,348.002,9.423,-4.729,253.267,0.982,40.000000,100.000000,1000.000,180.084,-0.185,0,271.419,0,0.0636606,0.0131951,0.980026,0,0.0282712,0.0282712,0.0282712,0.0282712,0,0,0,0,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,-0.532581,0.340712,-0.638615,-0.032805,0.034948,-0.049376,0.0636606,0.0131951,0.980026,1,0.0282712,0.0282712,1,1,0,0.0282712,0.0282712,0.0282712,40.000000,100.000000,1000.000,1
23980,600.000,39.994604,100.000000,1000.000,348.001,9.423,-4.729,253.257,0.982,40.000000,100.000000,1000.000,180.084,-0.186,0,271.463,0,0.0636951,0.0131964,0.979954,0,0.0282712,0.0282712,0.0282712,0.0282712,0,0,0,0,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,-0.532581,0.340712,-0.638615,-0.032805,0.034948,-0.049376,0.0636951,0.0131964,0.979954,1,0.0282712,0.0282712,1,1,0,0.0282712,0.0282712,0.0282712,40.000000,100.000000,1000.000,1
23990,600.000,39.994604,100.000000,1000.000,347.999,9.423,-4.729,253.247,0.982,40.000000,100.000000,1000.000,180.084,-0.187,0,271.505,0,0.0637336,0.0131976,0.979874,0,0.0282712,0.0282712,0.0282712,0.0282712,0,0,0,0,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,-0.532581,0.340712,-0.638615,-0.032805,0.034948,-0.049376,0.0637336,0.0131976,0.979874,1,0.0282712,0.0282712,1,1,0,0.0282712,0.0282712,0.0282712,40.000000,100.000000,1000.000,1
24000,600.000,39.994604,100.000000,1000.000,347.998,9.423,-4.729,70.344,0.982,40.000000,100.000000,1000.000,180.084,-0.187,0,271.547,0,0.0637712,0.0131988,0.979796,0,0.0282712,0.0282712,0.0282712,0.0282712,0,0,0,0,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,0.0282712,-0.532581,0.340712,-0.638615,-0.032805,0.034948,-0.049376,0.0637712,0.0131988,0.979796,1,0.0282712,0.0282712,1,1,0,0.0282712,0.0282712,0.0282712,40.000000,100.000000,1000.000,1
24010,600.000,39.994604,100.000000,1000.000,347.996,9.423,-4.73,253.228,0.982,40.000000,100.000000,1000.000,180.084,-0.186,0,271.592,0,0.0638062,0.0132,0.979724,0,0.0282834,0.0282834,0.0282834,0.0282834,0,0,0,0,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,-0.539846,0.347257,-0.649192,-0.03632,0.032728,-0.052886,0.0638062,0.0132,0.979724,1,0.0282834,0.0282834,1,1,0,0.0282834,0.0282834,0.0282834,40.000000,100.000000,1000.000,1
24020,600.000,39.994604,100.000000,1000.000,347.995,9.423,-4.73,253.218,0.982,40.000000,100.000000,1000.000,180.084,-0.185,0,271.635,0,0.0638413,0.0132012,0.979653,0,0.0282834,0.0282834,0.0282834,0.0282834,0,0,0,0,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,-0.539846,0.347257,-0.649192,-0.03632,0.032728,-0.052886,0.0638413,0.0132012,0.979653,1,0.0282834,0.0282834,1,1,0,0.0282834,0.0282834,0.0282834,40.000000,100.000000,1000.000,1
24030,600.000,39.994604,100.000000,1000.000,347.993,9.423,-4.73,253.208,0.982,40.000000,100.000000,1000.000,180.084,-0.186,0,271.679,0,0.0638782,0.0132023,0.979579,0,0.0282834,0.0282834,0.0282834,0.0282834,0,0,0,0,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,-0.539846,0.347257,-0.649192,-0.03632,0.032728,-0.052886,0.0638782,0.0132023,0.979579,1,0.0282834,0.0282834,1,1,0,0.0282834,0.0282834,0.0282834,40.000000,100.000000,1000.000,1
24040,600.000,39.994604,100.000000,1000.000,347.992,9.423,-4.73,70.333,0.981,40.000000,100.000000,1000.000,180.084,-0.188,0,271.72,0,0.0598891,0.0132035,0.979504,0,0.0282834,0.0282834,0.0282834,0.0282834,0,0,0,0,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,-0.539846,0.347257,-0.649192,-0.03632,0.032728,-0.052886,0.0598891,0.0132035,0.979504,1,0.0282834,0.0282834,1,1,0,0.0282834,0.0282834,0.0282834,40.000000,100.000000,1000.000,1
24050,600.000,39.994604,100.000000,1000.000,347.99,9.423,-4.73,253.188,0.981,40.000000,100.000000,1000.000,180.084,-0.188,0,271.763,0,0.0584319,0.0132046,0.979431,0,0.0282834,0.0282834,0.0282834,0.0282834,0,0,0,0,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,-0.539846,0.347257,-0.649192,-0.03632,0.032728,-0.052886,0.0584319,0.0132046,0.979431,1,0.0282834,0.0282834,1,1,0,0.0282834,0.0282834,0.0282834,40.000000,100.000000,1000.000,1
24060,600.000,39.994604,100.000000,1000.000,347.989,9.423,-4.73,253.177,0.981,40.000000,100.000000,1000.000,180.084,-0.187,0,271.808,0,0.0584807,0.0132057,0.979338,0,0.0282834,0.0282834,0.0282834,0.0282834,0,0,0,0,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,-0.539846,0.347257,-0.649192,-0.03632,0.032728,-0.052886,0.0584807,0.0132057,0.979338,1,0.0282834,0.0282834,1,1,0,0.0282834,0.0282834,0.0282834,40.000000,100.000000,1000.000,1
24070,600.000,39.994604,100.000000,1000.000,347.987,9.423,-4.73,253.167,0.981,40.000000,100.000000,1000.000,180.084,-0.188,0,271.853,0,0.0585263,0.0132068,0.979251,0,0.0282834,0.0282834,0.0282834,0.0282834,0,0,0,0,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,0.0282834,-0.539846,0.347257,-0.649192,-0.03632,0.032728,-0.052886,0.0585263,0.0132068,0.979251,1,0.0282834,0.0282834,1,1,0,0.0282834,0.0282834,0.0282834,40.000000,100.000000,1000.000,1
