schema_version,case_id,band,atmosphere_model,aerosol_model,humidity_profile,target_alt_km,visibility_km,solar_zenith_deg,direct_shortwave_solar_irradiance_W_m2,diffuse_shortwave_down_irradiance_W_m2,flux_direct_horizontal_qc_W_m2,irradiance_unit,spectral_range_um,response_mode,direct_source_field,diffuse_source_field,flux_direct_policy,raw_solar_unit,raw_flux_unit,conversion_method,source_case_ids,source_files,source_sha256
1,SWHEAT_P11_scaled_mls_surface_rh60_tar0.001_vis6_sza20,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,scaled_mls_surface_rh60,0.001,6,20,466.280185566,526.195391115,402.996206423,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_rh60_tar0p001_vis6_sza20;SWHEAT_P11_flux_rh60_tar0p001_vis6_sza20,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_rh60_tar0p001_vis6_sza20\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_rh60_tar0p001_vis6_sza20\spectral_flux.flx,0cada50db20cb60e73a76edca5625392129a8f15ab83bdad972c41bafda020a4;c4b4cc6d4f223bad75ad3210a4df45dafca628c52bb3044f1f6cd6530ea9672f
1,SWHEAT_P11_scaled_mls_surface_rh60_tar0.001_vis6_sza45,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,scaled_mls_surface_rh60,0.001,6,45,361.650826905,396.801158798,224.010263355,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_rh60_tar0p001_vis6_sza45;SWHEAT_P11_flux_rh60_tar0p001_vis6_sza45,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_rh60_tar0p001_vis6_sza45\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_rh60_tar0p001_vis6_sza45\spectral_flux.flx,6ce24b6e934d4f288bf86beefdae68750f89ad01e6c9544dd4175fb7a46db104;d4ecf3cbf5249b70f13ca19c3fbedc529a9fb2a71e9eb441d5bbbcfae9af06db
1,SWHEAT_P11_scaled_mls_surface_rh60_tar0.001_vis6_sza70,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,scaled_mls_surface_rh60,0.001,6,70,146.847389949,170.723437101,35.7572900563,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_rh60_tar0p001_vis6_sza70;SWHEAT_P11_flux_rh60_tar0p001_vis6_sza70,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_rh60_tar0p001_vis6_sza70\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_rh60_tar0p001_vis6_sza70\spectral_flux.flx,7f38e224ef5de2c927a9c730292a93a0f247eb0a58595e40705c9631ecf34d4c;60b7af28d64dc0aad0f982457d48412d45aab40d41ff363f948a27174f258735
1,SWHEAT_P11_scaled_mls_surface_rh60_tar0.001_vis23_sza20,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,scaled_mls_surface_rh60,0.001,23,20,756.429079251,369.597692113,653.640177449,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_rh60_tar0p001_vis23_sza20;SWHEAT_P11_flux_rh60_tar0p001_vis23_sza20,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_rh60_tar0p001_vis23_sza20\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_rh60_tar0p001_vis23_sza20\spectral_flux.flx,434a3b254d8c744bd62a9ca3da175d637b85281c868791785bc5bff1998bd8d9;7c15fb9c00953a1ee92168df55252544d73f0862f56f1958277e871446efdcdb
1,SWHEAT_P11_scaled_mls_surface_rh60_tar0.001_vis23_sza45,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,scaled_mls_surface_rh60,0.001,23,45,667.176896468,305.404233471,413.138532635,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_rh60_tar0p001_vis23_sza45;SWHEAT_P11_flux_rh60_tar0p001_vis23_sza45,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_rh60_tar0p001_vis23_sza45\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_rh60_tar0p001_vis23_sza45\spectral_flux.flx,62a8980f044ca9abf5cc6303d3fded202130116e99654abe4a9a271692dc50f1;85577ad28a1ce4c81b07e1f925d7228de6c15bea9c6efd87b2b18cd0a2354c02
1,SWHEAT_P11_scaled_mls_surface_rh60_tar0.001_vis23_sza70,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,scaled_mls_surface_rh60,0.001,23,70,417.400611004,169.640847913,101.561426547,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_rh60_tar0p001_vis23_sza70;SWHEAT_P11_flux_rh60_tar0p001_vis23_sza70,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_rh60_tar0p001_vis23_sza70\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_rh60_tar0p001_vis23_sza70\spectral_flux.flx,65a03016d712d226af1963290757cd1a8dadd19d8153c63741122ef12064fba8;787e9843bbf23f753f6ee6f6fb134744b4ce1e4051dec1b5c5a5d6fd1eea1044
1,SWHEAT_P11_scaled_mls_surface_rh60_tar1_vis6_sza20,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,scaled_mls_surface_rh60,1,6,20,761.980081861,390.825239565,658.460734552,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_rh60_tar1_vis6_sza20;SWHEAT_P11_flux_rh60_tar1_vis6_sza20,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_rh60_tar1_vis6_sza20\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_rh60_tar1_vis6_sza20\spectral_flux.flx,f9327f6044e90383567e9bcb821c4ca23793db412ce10759098f4aaf73a4169d;c1e8011a6bf00fd70b81eb4efe8b7cab249904f6219606cb5c6749a7e0f169c9
1,SWHEAT_P11_scaled_mls_surface_rh60_tar1_vis6_sza45,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,scaled_mls_surface_rh60,1,6,45,670.135166968,327.640064266,414.972074152,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_rh60_tar1_vis6_sza45;SWHEAT_P11_flux_rh60_tar1_vis6_sza45,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_rh60_tar1_vis6_sza45\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_rh60_tar1_vis6_sza45\spectral_flux.flx,eded3d1621dbdc642c38fb6a48b5fb1c75e564dca8678d1507f1d0ced3e083e5;ba62ccfca40feec9a5d6dc31719328e24adfa9d24834c1af8b176bcb6c1d5687
1,SWHEAT_P11_scaled_mls_surface_rh60_tar1_vis6_sza70,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,scaled_mls_surface_rh60,1,6,70,413.667721364,183.59434885,100.61421356,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_rh60_tar1_vis6_sza70;SWHEAT_P11_flux_rh60_tar1_vis6_sza70,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_rh60_tar1_vis6_sza70\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_rh60_tar1_vis6_sza70\spectral_flux.flx,c5be47c5b3e6be04260a05f67bc211cbd33279e4b18b088b16b6ba259bacfdec;d25d968a88dc7aca3a2fd603b056b2cde9d3054a98fd7da84cd8e7e009500ed4
1,SWHEAT_P11_scaled_mls_surface_rh60_tar1_vis23_sza20,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,scaled_mls_surface_rh60,1,23,20,865.547611005,323.043054046,747.961276977,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_rh60_tar1_vis23_sza20;SWHEAT_P11_flux_rh60_tar1_vis23_sza20,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_rh60_tar1_vis23_sza20\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_rh60_tar1_vis23_sza20\spectral_flux.flx,6fd8448a13fb9861760b0491b67fd14c4542c5d89091e6d526a662566e4c2bc4;2595299c433fa7c45d8f48d16eb95bf72bd7a2d71e73ad633500712e6b54451e
1,SWHEAT_P11_scaled_mls_surface_rh60_tar1_vis23_sza45,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,scaled_mls_surface_rh60,1,23,45,790.167892293,276.164537458,489.302904165,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_rh60_tar1_vis23_sza45;SWHEAT_P11_flux_rh60_tar1_vis23_sza45,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_rh60_tar1_vis23_sza45\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_rh60_tar1_vis23_sza45\spectral_flux.flx,922b73d35aab29214de8b741327ed4c488688e04076490f9e5d78ee980724566;33f12c328273b8c8e4888a62b18fd17f6fb9affcdf87a5196caa0dc7276a1fcd
1,SWHEAT_P11_scaled_mls_surface_rh60_tar1_vis23_sza70,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,scaled_mls_surface_rh60,1,23,70,561.152333679,168.313237135,136.497306151,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_rh60_tar1_vis23_sza70;SWHEAT_P11_flux_rh60_tar1_vis23_sza70,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_rh60_tar1_vis23_sza70\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_rh60_tar1_vis23_sza70\spectral_flux.flx,f1d16b78d96b0ccbcb23c6f5e30943dbc4ce8627e581a61711ff965d89fa2db7;14131a35c9fc7d8b58720c95672302d3f192882462c65ff40a67bd91d6087a02
1,SWHEAT_P11_scaled_mls_surface_rh85_tar0.001_vis6_sza20,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,scaled_mls_surface_rh85,0.001,6,20,450.453380994,554.729733876,389.335588715,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_rh85_tar0p001_vis6_sza20;SWHEAT_P11_flux_rh85_tar0p001_vis6_sza20,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_rh85_tar0p001_vis6_sza20\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_rh85_tar0p001_vis6_sza20\spectral_flux.flx,03543601f3bfe871e06a4eec5bb9c5e1ec3590b3422af56788d213be04d41d06;ef5adeb0c247496c8251bc151c7b74d3484a25b280c46b262cd5c808d14fa7d5
1,SWHEAT_P11_scaled_mls_surface_rh85_tar0.001_vis6_sza45,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,scaled_mls_surface_rh85,0.001,6,45,346.135490957,419.963215836,214.41064405,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_rh85_tar0p001_vis6_sza45;SWHEAT_P11_flux_rh85_tar0p001_vis6_sza45,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_rh85_tar0p001_vis6_sza45\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_rh85_tar0p001_vis6_sza45\spectral_flux.flx,1afbb14cbf806fad22a022bed3b7f4b18421b99857553c56d30c6f42a81514eb;fafa94fbdeb070f53498ff0bfda6fb9f848e7e8ad4f7b218df3c53481b91ef7e
1,SWHEAT_P11_scaled_mls_surface_rh85_tar0.001_vis6_sza70,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,scaled_mls_surface_rh85,0.001,6,70,135.022711928,180.447993332,32.8831598211,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_rh85_tar0p001_vis6_sza70;SWHEAT_P11_flux_rh85_tar0p001_vis6_sza70,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_rh85_tar0p001_vis6_sza70\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_rh85_tar0p001_vis6_sza70\spectral_flux.flx,ab4981d3e2cc74d08aa23ced450bdc21d5033cbe710ba88c79ff965af4b5bfe5;354dcf1d99073c605c1251f1ab970ece0f95f44c10a741972cc733dc228f94ea
1,SWHEAT_P11_scaled_mls_surface_rh85_tar0.001_vis23_sza20,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,scaled_mls_surface_rh85,0.001,23,20,739.987400561,374.282546612,639.454021094,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_rh85_tar0p001_vis23_sza20;SWHEAT_P11_flux_rh85_tar0p001_vis23_sza20,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_rh85_tar0p001_vis23_sza20\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_rh85_tar0p001_vis23_sza20\spectral_flux.flx,b4537131ad0d2743586d08805744ba94139cd7d785c74351e71b6dd671081406;5bafa7e975b380cde010466c87ff8db3e7e8a1995831800f345851330779b8e2
1,SWHEAT_P11_scaled_mls_surface_rh85_tar0.001_vis23_sza45,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,scaled_mls_surface_rh85,0.001,23,45,650.27092734,309.734448954,402.680811325,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_rh85_tar0p001_vis23_sza45;SWHEAT_P11_flux_rh85_tar0p001_vis23_sza45,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_rh85_tar0p001_vis23_sza45\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_rh85_tar0p001_vis23_sza45\spectral_flux.flx,9a21ecc1940db03dc4574a2b704bb0eab23059a426901a1573316935878d1a1d;c098d1d48fe7fc466bc1a8b9872ec49a56db26f1030b26e9ac51460e4f982a33
1,SWHEAT_P11_scaled_mls_surface_rh85_tar0.001_vis23_sza70,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,scaled_mls_surface_rh85,0.001,23,70,400.820611653,171.765473671,97.535613758,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_rh85_tar0p001_vis23_sza70;SWHEAT_P11_flux_rh85_tar0p001_vis23_sza70,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_rh85_tar0p001_vis23_sza70\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_rh85_tar0p001_vis23_sza70\spectral_flux.flx,48e2e6fdf36862e776dbedd633cbe96fd3c51adbc477cca546975fa866452ec6;49c97ccb79757b930a196aa3a1ef18d675bb4822a730142909f724e0b036bfbc
1,SWHEAT_P11_scaled_mls_surface_rh85_tar1_vis6_sza20,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,scaled_mls_surface_rh85,1,6,20,747.321556056,399.96864622,645.808576862,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_rh85_tar1_vis6_sza20;SWHEAT_P11_flux_rh85_tar1_vis6_sza20,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_rh85_tar1_vis6_sza20\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_rh85_tar1_vis6_sza20\spectral_flux.flx,b2e51769f26fcacb4ceaf5310316b25c0a62f71eafe4103441a191c1e2f2da1a;af823ab099ab3f1b3de2f7a5d03dc4062042db72f9f21e231879d4423647b60c
1,SWHEAT_P11_scaled_mls_surface_rh85_tar1_vis6_sza45,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,scaled_mls_surface_rh85,1,6,45,654.839048852,336.107010295,405.516408588,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_rh85_tar1_vis6_sza45;SWHEAT_P11_flux_rh85_tar1_vis6_sza45,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_rh85_tar1_vis6_sza45\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_rh85_tar1_vis6_sza45\spectral_flux.flx,5c2b262c4ecd8e8712b4a4ab42cebb8808bb3e368ac2606f1bb61a471dc45ebc;84b840f16f591d0ad931f710a09a4a2f87817b3862eba14c73aab9c8ee703a3b
1,SWHEAT_P11_scaled_mls_surface_rh85_tar1_vis6_sza70,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,scaled_mls_surface_rh85,1,6,70,398.128455915,188.253412948,96.8414469283,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_rh85_tar1_vis6_sza70;SWHEAT_P11_flux_rh85_tar1_vis6_sza70,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_rh85_tar1_vis6_sza70\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_rh85_tar1_vis6_sza70\spectral_flux.flx,9c2174b4d45150c020171f42f5791d020cec6b52d0fbbc7fd09634c65617fffb;ad71525d18719d07a701f4af7f003d91dea9d2df388bfa2fb2ed5fd67a03cfba
1,SWHEAT_P11_scaled_mls_surface_rh85_tar1_vis23_sza20,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,scaled_mls_surface_rh85,1,23,20,850.999230722,324.55382348,735.405589894,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_rh85_tar1_vis23_sza20;SWHEAT_P11_flux_rh85_tar1_vis23_sza20,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_rh85_tar1_vis23_sza20\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_rh85_tar1_vis23_sza20\spectral_flux.flx,970880af6c76ea39d1ea7e633cfe73172258135ca2a24fd64c1a5a7edd5e4a70;0d83dfbd9224f670995be672774ce05f35e4fd114c1d0537821cedb3053bd34a
1,SWHEAT_P11_scaled_mls_surface_rh85_tar1_vis23_sza45,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,scaled_mls_surface_rh85,1,23,45,774.884862,277.551250121,479.865959868,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_rh85_tar1_vis23_sza45;SWHEAT_P11_flux_rh85_tar1_vis23_sza45,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_rh85_tar1_vis23_sza45\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_rh85_tar1_vis23_sza45\spectral_flux.flx,8e4a94059174102a55af3c8b1d7041dc544e029238cde70803fe17caa68cace0;246d28419ec0ec5eab8907274aba9a0829358438d71b9ac36273bc98cce190e4
