Time(ms),distanceDAM_RTState(m),RedLat(degree),RedLon(degree),RedAlt(m),RedYaw(degree),RedPitch(degree),RedRoll(degree),RedSpeedAir(km/h),RedFlyOverLoad,MissileLat(degree),MissileLon(degree),MissileAlt(m),MissileYaw(degree),MissilePitch(degree),MissileRoll(degree),MissileSpeedAir(km/h),MissileType,RedFlyOverLoadX,RedFlyOverLoadY,RedFlyOverLoadZ,distanceFF(m),AA,AA,AA,AA,RedPlatAttackAngle(degree),RedFlySideslipAng(degree),strickenFlag,damageFlag,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,synAngRat(degree/s),thetaAngRat(degree/s),phiAngRat(degree/s),synAng_Acc(degree/s^2),thetaAng_Acc(degree/s^2),phiAng_Acc(degree/s^2),PlatOverLoadX,PlatOverLoadY,PlatOverLoadZ,coeT,AA,AA,ViewValid,TrackingState,HitState,OPDrms,AA,AA,TargetLatFake(degree),TargetLonFake(degree),TargetAltFake(m),ladarType
18510,13721.185,40.044203,99.995553,11284.84961,349.002,8.719,-11.034,259.517,1.434,40.166783,99.989974,9810.800781,180.059,-0.132,0.001,246.594,0,0.0971685,0.0385843,1.42971,0,0.0276985,0.0276985,0.0276985,0.0276985,0,0,0,0,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,-0.205024,4.771174,-0.816537,3.145917,3.342358,2.278688,0.0971685,0.0385843,1.42971,1,0.0276985,0.0276985,1,1,0,0.0276985,0.0276985,0.0276985,40.16634719,99.98944116,9850.475912,1
18520,13716.247,40.044225,99.995548,11285.1377,348.996,8.735,-10.873,72.086,1.438,40.166761,99.989974,9810.732422,180.06,-0.132,0.001,246.642,0,0.0926805,0.0380289,1.43432,0,0.0276985,0.0276985,0.0276985,0.0276985,0,0,0,0,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,-0.205024,4.771174,-0.816537,3.145917,3.342358,2.278688,0.0926805,0.0380289,1.43432,1,0.0276985,0.0276985,1,1,0,0.0276985,0.0276985,0.0276985,40.16632524,99.98944251,9850.537108,1
18530,13711.308,40.044248,99.995542,11285.42578,348.989,8.752,-10.711,259.501,1.442,40.166738,99.989974,9810.664063,180.06,-0.133,0.001,246.69,0,0.0900709,0.0374099,1.43845,0,0.0276985,0.0276985,0.0276985,0.0276985,0,0,0,0,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,-0.205024,4.771174,-0.816537,3.145917,3.342358,2.278688,0.0900709,0.0374099,1.43845,1,0.0276985,0.0276985,1,1,0,0.0276985,0.0276985,0.0276985,40.16630328,99.98944387,9850.598243,1
18540,13706.37,40.044271,99.995536,11285.71387,348.983,8.768,-10.549,259.494,1.444,40.166716,99.989974,9810.595703,180.06,-0.133,0.001,246.736,0,0.0913636,0.0369203,1.44107,0,0.0276985,0.0276985,0.0276985,0.0276985,0,0,0,0,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,-0.205024,4.771174,-0.816537,3.145917,3.342358,2.278688,0.0913636,0.0369203,1.44107,1,0.0276985,0.0276985,1,1,0,0.0276985,0.0276985,0.0276985,40.16628132,99.98944524,9850.659301,1
18550,13701.431,40.044294,99.99553,11286.00293,348.977,8.784,-10.387,259.486,1.45,40.166694,99.989974,9810.52832,180.06,-0.133,0.001,246.785,0,0.0901919,0.0362975,1.44686,0,0.0276985,0.0276985,0.0276985,0.0276985,0,0,0,0,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,-0.205024,4.771174,-0.816537,3.145917,3.342358,2.278688,0.0901919,0.0362975,1.44686,1,0.0276985,0.0276985,1,1,0,0.0276985,0.0276985,0.0276985,40.16625936,99.98944661,9850.721205,1
18560,13696.491,40.044316,99.995524,11286.29297,348.971,8.8,-10.224,72.077,1.456,40.166672,99.989974,9810.459961,180.06,-0.132,0.001,246.831,0,0.0897691,0.0358139,1.45309,0,0.0276985,0.0276985,0.0276985,0.0276985,0,0,0,0,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,-0.205024,4.771174,-0.816537,3.145917,3.342358,2.278688,0.0897691,0.0358139,1.45309,1,0.0276985,0.0276985,1,1,0,0.0276985,0.0276985,0.0276985,40.16623739,99.98944799,9850.782008,1
18570,13691.552,40.044339,99.995518,11286.58203,348.965,8.816,-10.061,259.469,1.46,40.16665,99.989974,9810.391602,180.06,-0.133,0.001,246.88,0,0.0852362,0.0351687,1.45726,0,0.0276985,0.0276985,0.0276985,0.0276985,0,0,0,0,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,-0.205024,4.771174,-0.816537,3.145917,3.342358,2.278688,0.0852362,0.0351687,1.45726,1,0.0276985,0.0276985,1,1,0,0.0276985,0.0276985,0.0276985,40.16621542,99.98944938,9850.84263,1
18580,13686.612,40.044362,99.995513,11286.87305,348.959,8.832,-9.897,259.46,1.464,40.166628,99.989974,9810.324219,180.06,-0.135,0.001,246.926,0,0.0841985,0.0345103,1.4611,0,0.0276985,0.0276985,0.0276985,0.0276985,0,0,0,0,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,-0.205024,4.771174,-0.816537,3.145917,3.342358,2.278688,0.0841985,0.0345103,1.4611,1,0.0276985,0.0276985,1,1,0,0.0276985,0.0276985,0.0276985,40.16619344,99.98945077,9850.904059,1
18590,13681.673,40.044384,99.995507,11287.16309,348.953,8.848,-9.734,259.452,1.466,40.166605,99.989974,9810.255859,180.06,-0.134,0.001,246.974,0,0.0869636,0.0342314,1.4629,0,0.0276985,0.0276985,0.0276985,0.0276985,0,0,0,0,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,-0.205024,4.771174,-0.816537,3.145917,3.342358,2.278688,0.0869636,0.0342314,1.4629,1,0.0276985,0.0276985,1,1,0,0.0276985,0.0276985,0.0276985,40.16617146,99.98945216,9850.964328,1
18600,13676.733,40.044407,99.995501,11287.45508,348.948,8.863,-9.57,72.068,1.473,40.166583,99.989973,9810.188477,180.06,-0.134,0.001,247.022,0,0.084721,0.0335756,1.46986,0,0.0276985,0.0276985,0.0276985,0.0276985,0,0,0,0,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,0.0276985,-0.205024,4.771174,-0.816537,3.145917,3.342358,2.278688,0.084721,0.0335756,1.46986,1,0.0276985,0.0276985,1,1,0,0.0276985,0.0276985,0.0276985,40.16614948,99.98945356,9851.025273,1
18610,13671.792,40.04443,99.995495,11287.74609,348.942,8.879,-9.406,259.434,1.482,40.166561,99.989973,9810.120117,180.06,-0.135,0.001,247.07,0,0.0832299,0.0332115,1.4796,0,0.0277672,0.0277672,0.0277672,0.0277672,0,0,0,0,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.440216,5.144946,-0.338191,3.2262,1.868857,2.39173,0.0832299,0.0332115,1.4796,1,0.0277672,0.0277672,1,1,0,0.0277672,0.0277672,0.0277672,40.16612749,99.98945497,9851.084956,1
18620,13666.852,40.044453,99.995489,11288.03809,348.937,8.894,-9.241,259.425,1.486,40.166539,99.989973,9810.052734,180.06,-0.136,0.001,247.116,0,0.0823534,0.0325146,1.48375,0,0.0277672,0.0277672,0.0277672,0.0277672,0,0,0,0,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.440216,5.144946,-0.338191,3.2262,1.868857,2.39173,0.0823534,0.0325146,1.48375,1,0.0277672,0.0277672,1,1,0,0.0277672,0.0277672,0.0277672,40.1661055,99.98945638,9851.14526,1
18630,13661.912,40.044475,99.995483,11288.33106,348.931,8.909,-9.077,259.416,1.489,40.166517,99.989973,9809.984375,180.06,-0.136,0.001,247.163,0,0.0822763,0.0317914,1.48644,0,0.0277672,0.0277672,0.0277672,0.0277672,0,0,0,0,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.440216,5.144946,-0.338191,3.2262,1.868857,2.39173,0.0822763,0.0317914,1.48644,1,0.0277672,0.0277672,1,1,0,0.0277672,0.0277672,0.0277672,40.1660835,99.98945779,9851.204255,1
18640,13656.971,40.044498,99.995478,11288.62402,348.926,8.925,-8.912,72.058,1.496,40.166495,99.989973,9809.916992,180.06,-0.135,0.001,247.212,0,0.0840106,0.0317733,1.49339,0,0.0277672,0.0277672,0.0277672,0.0277672,0,0,0,0,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.440216,5.144946,-0.338191,3.2262,1.868857,2.39173,0.0840106,0.0317733,1.49339,1,0.0277672,0.0277672,1,1,0,0.0277672,0.0277672,0.0277672,40.1660615,99.98945921,9851.263878,1
18650,13652.03,40.044521,99.995472,11288.91699,348.921,8.94,-8.748,259.398,1.502,40.166472,99.989973,9809.849609,180.06,-0.135,0.001,247.259,0,0.0818257,0.0310479,1.49913,0,0.0277672,0.0277672,0.0277672,0.0277672,0,0,0,0,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.440216,5.144946,-0.338191,3.2262,1.868857,2.39173,0.0818257,0.0310479,1.49913,1,0.0277672,0.0277672,1,1,0,0.0277672,0.0277672,0.0277672,40.16603949,99.98946062,9851.322984,1
18660,13647.089,40.044543,99.995466,11289.21094,348.916,8.954,-8.583,259.384,1.644,40.16645,99.989973,9809.78125,180.06,-0.136,0.001,247.307,0,0.0546073,0.0534151,1.6426,0,0.0277672,0.0277672,0.0277672,0.0277672,0,0,0,0,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.440216,5.144946,-0.338191,3.2262,1.868857,2.39173,0.0546073,0.0534151,1.6426,1,0.0277672,0.0277672,1,1,0,0.0277672,0.0277672,0.0277672,40.16601748,99.98946205,9851.380633,1
18670,13642.148,40.044566,99.99546,11289.50586,348.91,8.969,-8.425,259.367,1.781,40.166428,99.989973,9809.713867,180.06,-0.137,0.001,247.353,0,0.0302077,0.0509835,1.78001,0,0.0277672,0.0277672,0.0277672,0.0277672,0,0,0,0,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.440216,5.144946,-0.338191,3.2262,1.868857,2.39173,0.0302077,0.0509835,1.78001,1,0.0277672,0.0277672,1,1,0,0.0277672,0.0277672,0.0277672,40.16599546,99.98946343,9851.434393,1
18680,13637.207,40.044589,99.995454,11289.80176,348.905,8.984,-8.271,72.041,1.913,40.166406,99.989973,9809.646484,180.06,-0.136,0.001,247.401,0,0.00631165,0.0475367,1.91285,0,0.0277672,0.0277672,0.0277672,0.0277672,0,0,0,0,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.440216,5.144946,-0.338191,3.2262,1.868857,2.39173,0.00631165,0.0475367,1.91285,1,0.0277672,0.0277672,1,1,0,0.0277672,0.0277672,0.0277672,40.16597343,99.98946478,9851.483736,1
18690,13632.265,40.044612,99.995448,11290.09863,348.899,8.999,-8.122,259.329,1.913,40.166383,99.989973,9809.579102,180.06,-0.136,0.001,247.448,0,0.00873716,0.0449091,1.91272,0,0.0277672,0.0277672,0.0277672,0.0277672,0,0,0,0,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.440216,5.144946,-0.338191,3.2262,1.868857,2.39173,0.00873716,0.0449091,1.91272,1,0.0277672,0.0277672,1,1,0,0.0277672,0.0277672,0.0277672,40.16595139,99.9894661,9851.528816,1
18700,13627.324,40.044634,99.995442,11290.39551,348.893,9.013,-7.977,259.311,1.901,40.166361,99.989973,9809.511719,180.06,-0.137,0.002,247.497,0,0.0110607,0.0422494,1.9006,0,0.0277672,0.0277672,0.0277672,0.0277672,0,0,0,0,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.440216,5.144946,-0.338191,3.2262,1.868857,2.39173,0.0110607,0.0422494,1.9006,1,0.0277672,0.0277672,1,1,0,0.0277672,0.0277672,0.0277672,40.16592934,99.98946738,9851.569714,1
18710,13622.383,40.044657,99.995437,11290.69434,348.887,9.027,-7.838,259.293,1.904,40.166339,99.989973,9809.444336,180.06,-0.138,0.002,247.542,0,0.00643902,0.0397241,1.90342,0,0.0277672,0.0277672,0.0277672,0.0277672,0,0,0,0,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.440216,5.144946,-0.338191,3.2262,1.868857,2.39173,0.00643902,0.0397241,1.90342,1,0.0277672,0.0277672,1,1,0,0.0277672,0.0277672,0.0277672,40.16590728,99.98946864,9851.606583,1
18720,13617.442,40.04468,99.995431,11290.99316,348.88,9.041,-7.702,72.021,1.903,40.166317,99.989973,9809.376953,180.06,-0.137,0.002,247.59,0,0.00529701,0.0373289,1.90303,0,0.0277672,0.0277672,0.0277672,0.0277672,0,0,0,0,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.440216,5.144946,-0.338191,3.2262,1.868857,2.39173,0.00529701,0.0373289,1.90303,1,0.0277672,0.0277672,1,1,0,0.0277672,0.0277672,0.0277672,40.16588521,99.98946986,9851.639619,1
18730,13612.501,40.044702,99.995425,11291.29297,348.874,9.055,-7.571,259.257,1.889,40.166295,99.989973,9809.30957,180.06,-0.137,0.002,247.638,0,0.0109952,0.0350234,1.88828,0,0.0277672,0.0277672,0.0277672,0.0277672,0,0,0,0,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.440216,5.144946,-0.338191,3.2262,1.868857,2.39173,0.0109952,0.0350234,1.88828,1,0.0277672,0.0277672,1,1,0,0.0277672,0.0277672,0.0277672,40.16586314,99.98947105,9851.669012,1
18740,13607.56,40.044725,99.995419,11291.59375,348.868,9.069,-7.444,259.24,1.868,40.166272,99.989973,9809.242188,180.06,-0.137,0.002,247.686,0,0.0193126,0.0328283,1.86722,0,0.0277672,0.0277672,0.0277672,0.0277672,0,0,0,0,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.440216,5.144946,-0.338191,3.2262,1.868857,2.39173,0.0193126,0.0328283,1.86722,1,0.0277672,0.0277672,1,1,0,0.0277672,0.0277672,0.0277672,40.16584106,99.98947221,9851.69487,1
18750,13602.619,40.044748,99.995413,11291.89551,348.861,9.082,-7.321,259.224,1.846,40.16625,99.989973,9809.174805,180.061,-0.138,0.002,247.733,0,0.0275732,0.0307535,1.84513,0,0.0277672,0.0277672,0.0277672,0.0277672,0,0,0,0,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.440216,5.144946,-0.338191,3.2262,1.868857,2.39173,0.0275732,0.0307535,1.84513,1,0.0277672,0.0277672,1,1,0,0.0277672,0.0277672,0.0277672,40.16581897,99.98947334,9851.717281,1
18760,13597.677,40.04477,99.995407,11292.19824,348.854,9.095,-7.202,72.003,1.79,40.166228,99.989973,9809.107422,180.061,-0.138,0.002,247.78,0,0.0335137,0.0272054,1.78902,0,0.0277672,0.0277672,0.0277672,0.0277672,0,0,0,0,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.440216,5.144946,-0.338191,3.2262,1.868857,2.39173,0.0335137,0.0272054,1.78902,1,0.0277672,0.0277672,1,1,0,0.0277672,0.0277672,0.0277672,40.16579687,99.98947445,9851.736319,1
18770,13592.736,40.044793,99.995401,11292.50098,348.848,9.106,-7.086,259.192,1.773,40.166206,99.989973,9809.040039,180.061,-0.137,0.002,247.828,0,0.0223316,0.0258501,1.77295,0,0.0277672,0.0277672,0.0277672,0.0277672,0,0,0,0,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.440216,5.144946,-0.338191,3.2262,1.868857,2.39173,0.0223316,0.0258501,1.77295,1,0.0277672,0.0277672,1,1,0,0.0277672,0.0277672,0.0277672,40.16577476,99.98947552,9851.752352,1
18780,13587.795,40.044816,99.995395,11292.80469,348.842,9.116,-6.973,259.176,1.769,40.166183,99.989973,9808.973633,180.061,-0.137,0.002,247.875,0,0.0224489,0.0244742,1.76912,0,0.0277672,0.0277672,0.0277672,0.0277672,0,0,0,0,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.440216,5.144946,-0.338191,3.2262,1.868857,2.39173,0.0224489,0.0244742,1.76912,1,0.0277672,0.0277672,1,1,0,0.0277672,0.0277672,0.0277672,40.16575264,99.98947657,9851.766347,1
18790,13582.853,40.044839,99.99539,11293.10938,348.836,9.125,-6.864,259.161,1.773,40.166161,99.989973,9808.90625,180.061,-0.138,0.002,247.923,0,0.0287003,0.023076,1.77236,0,0.0277672,0.0277672,0.0277672,0.0277672,0,0,0,0,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.440216,5.144946,-0.338191,3.2262,1.868857,2.39173,0.0287003,0.023076,1.77236,1,0.0277672,0.0277672,1,1,0,0.0277672,0.0277672,0.0277672,40.16573052,99.98947759,9851.776456,1
18800,13577.912,40.044861,99.995384,11293.41504,348.83,9.132,-6.758,71.985,1.775,40.166139,99.989973,9808.838867,180.061,-0.139,0.002,247.969,0,0.0268188,0.0218072,1.77444,0,0.0277672,0.0277672,0.0277672,0.0277672,0,0,0,0,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.0277672,0.440216,5.144946,-0.338191,3.2262,1.868857,2.39173,0.0268188,0.0218072,1.77444,1,0.0277672,0.0277672,1,1,0,0.0277672,0.0277672,0.0277672,40.16570839,99.98947859,9851.783778,1
18810,13572.97,40.044884,99.995378,11293.7207,348.824,9.139,-6.654,259.129,1.766,40.166117,99.989973,9808.771484,180.061,-0.138,0.002,248.017,0,0.0273905,0.0205908,1.76544,0,0.0278544,0.0278544,0.0278544,0.0278544,0,0,0,0,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.770139,4.573654,-0.022634,1.649612,-2.856458,1.577784,0.0273905,0.0205908,1.76544,1,0.0278544,0.0278544,1,1,0,0.0278544,0.0278544,0.0278544,40.16568625,99.98947955,9851.78843,1
18820,13568.029,40.044907,99.995372,11294.02734,348.818,9.145,-6.554,259.113,1.755,40.166094,99.989973,9808.705078,180.061,-0.137,0.002,248.064,0,0.028531,0.0194362,1.75492,0,0.0278544,0.0278544,0.0278544,0.0278544,0,0,0,0,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.770139,4.573654,-0.022634,1.649612,-2.856458,1.577784,0.028531,0.0194362,1.75492,1,0.0278544,0.0278544,1,1,0,0.0278544,0.0278544,0.0278544,40.16566411,99.9894805,9851.791448,1
18830,13563.087,40.044929,99.995366,11294.33496,348.812,9.15,-6.456,259.097,1.751,40.166072,99.989973,9808.637695,180.061,-0.138,0.002,248.112,0,0.0265289,0.0183592,1.75107,0,0.0278544,0.0278544,0.0278544,0.0278544,0,0,0,0,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.770139,4.573654,-0.022634,1.649612,-2.856458,1.577784,0.0265289,0.0183592,1.75107,1,0.0278544,0.0278544,1,1,0,0.0278544,0.0278544,0.0278544,40.16564195,99.98948142,9851.790946,1
18840,13558.145,40.044952,99.99536,11294.64356,348.806,9.155,-6.362,71.967,1.749,40.16605,99.989973,9808.571289,180.061,-0.139,0.002,248.158,0,0.0239276,0.0173412,1.74883,0,0.0278544,0.0278544,0.0278544,0.0278544,0,0,0,0,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.770139,4.573654,-0.022634,1.649612,-2.856458,1.577784,0.0239276,0.0173412,1.74883,1,0.0278544,0.0278544,1,1,0,0.0278544,0.0278544,0.0278544,40.16561979,99.98948232,9851.788957,1
18850,13553.204,40.044975,99.995354,11294.95215,348.801,9.159,-6.27,259.064,1.742,40.166027,99.989973,9808.503906,180.061,-0.139,0.002,248.206,0,0.0235791,0.0163641,1.742,0,0.0278544,0.0278544,0.0278544,0.0278544,0,0,0,0,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.770139,4.573654,-0.022634,1.649612,-2.856458,1.577784,0.0235791,0.0163641,1.742,1,0.0278544,0.0278544,1,1,0,0.0278544,0.0278544,0.0278544,40.16559763,99.98948319,9851.783614,1
18860,13548.262,40.044997,99.995348,11295.26172,348.795,9.163,-6.181,259.048,1.733,40.166005,99.989973,9808.4375,180.061,-0.138,0.002,248.253,0,0.0241862,0.015433,1.73307,0,0.0278544,0.0278544,0.0278544,0.0278544,0,0,0,0,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.770139,4.573654,-0.022634,1.649612,-2.856458,1.577784,0.0241862,0.015433,1.73307,1,0.0278544,0.0278544,1,1,0,0.0278544,0.0278544,0.0278544,40.16557545,99.98948405,9851.776933,1
18870,13543.32,40.04502,99.995343,11295.57227,348.79,9.167,-6.094,259.032,1.727,40.165983,99.989973,9808.370117,180.061,-0.138,0.002,248.301,0,0.0236049,0.014556,1.72666,0,0.0278544,0.0278544,0.0278544,0.0278544,0,0,0,0,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.770139,4.573654,-0.022634,1.649612,-2.856458,1.577784,0.0236049,0.014556,1.72666,1,0.0278544,0.0278544,1,1,0,0.0278544,0.0278544,0.0278544,40.16555327,99.98948488,9851.767025,1
18880,13538.378,40.045043,99.995337,11295.88281,348.784,9.17,-6.011,71.949,1.721,40.165961,99.989973,9808.303711,180.061,-0.139,0.002,248.348,0,0.0225548,0.0136735,1.72076,0,0.0278544,0.0278544,0.0278544,0.0278544,0,0,0,0,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.770139,4.573654,-0.022634,1.649612,-2.856458,1.577784,0.0225548,0.0136735,1.72076,1,0.0278544,0.0278544,1,1,0,0.0278544,0.0278544,0.0278544,40.16553108,99.98948569,9851.755889,1
18890,13533.436,40.045065,99.995331,11296.19434,348.779,9.173,-5.929,259,1.713,40.165938,99.989972,9808.237305,180.061,-0.139,0.002,248.395,0,0.0225086,0.0127835,1.71234,0,0.0278544,0.0278544,0.0278544,0.0278544,0,0,0,0,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.770139,4.573654,-0.022634,1.649612,-2.856458,1.577784,0.0225086,0.0127835,1.71234,1,0.0278544,0.0278544,1,1,0,0.0278544,0.0278544,0.0278544,40.16550889,99.98948649,9851.742638,1
18900,13528.494,40.045088,99.995325,11296.50684,348.773,9.176,-5.85,258.984,1.703,40.165916,99.989972,9808.170898,180.061,-0.139,0.002,248.443,0,0.0231304,0.011945,1.70266,0,0.0278544,0.0278544,0.0278544,0.0278544,0,0,0,0,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.770139,4.573654,-0.022634,1.649612,-2.856458,1.577784,0.0231304,0.011945,1.70266,1,0.0278544,0.0278544,1,1,0,0.0278544,0.0278544,0.0278544,40.16548669,99.98948726,9851.727345,1
18910,13523.552,40.04511,99.995319,11296.82031,348.768,9.178,-5.774,258.968,1.694,40.165894,99.989972,9808.103516,180.061,-0.139,0.002,248.49,0,0.0233863,0.0111617,1.69385,0,0.0278544,0.0278544,0.0278544,0.0278544,0,0,0,0,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.770139,4.573654,-0.022634,1.649612,-2.856458,1.577784,0.0233863,0.0111617,1.69385,1,0.0278544,0.0278544,1,1,0,0.0278544,0.0278544,0.0278544,40.16546448,99.98948801,9851.709102,1
18920,13518.609,40.045133,99.995313,11297.13379,348.763,9.181,-5.7,71.931,1.686,40.165871,99.989972,9808.037109,180.061,-0.14,0.002,248.537,0,0.0231948,0.0104288,1.68617,0,0.0278544,0.0278544,0.0278544,0.0278544,0,0,0,0,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.770139,4.573654,-0.022634,1.649612,-2.856458,1.577784,0.0231948,0.0104288,1.68617,1,0.0278544,0.0278544,1,1,0,0.0278544,0.0278544,0.0278544,40.16544227,99.98948875,9851.68992,1
18930,13513.667,40.045156,99.995307,11297.44727,348.758,9.183,-5.628,258.936,1.678,40.165849,99.989972,9807.970703,180.061,-0.14,0.002,248.583,0,0.0246854,0.0097405,1.67819,0,0.0278544,0.0278544,0.0278544,0.0278544,0,0,0,0,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.770139,4.573654,-0.022634,1.649612,-2.856458,1.577784,0.0246854,0.0097405,1.67819,1,0.0278544,0.0278544,1,1,0,0.0278544,0.0278544,0.0278544,40.16542004,99.98948947,9851.668893,1
18940,13508.725,40.045178,99.995301,11297.7627,348.752,9.185,-5.558,258.921,1.67,40.165827,99.989972,9807.904297,180.061,-0.14,0.002,248.632,0,0.0265634,0.00909377,1.66955,0,0.0278544,0.0278544,0.0278544,0.0278544,0,0,0,0,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.0278544,0.770139,4.573654,-0.022634,1.649612,-2.856458,1.577784,0.0265634,0.00909377,1.66955,1,0.0278544,0.0278544,1,1,0,0.0278544,0.0278544,0.0278544,40.16539782,99.98949017,9851.646095,1
